hash,msg,author,lines_added,lines_deleted,files_modified,is_merge,author_experience,commit_day,commit_hour,subsystems_modified,total_complexity,ddm_unit_size,ddm_unit_count,ddm_unit_interfacing,is_bug
f83587416ecaa7b5fb201dd3938fd06e2af95aba,Add logical test option groups for the allOptions task. (#14795),Dawid Weiss,85,5,4,False,1033,0,18,3,2,0.09433962264150944,1.0,1.0,0
436e21de0007a710bf36842b0f4157ebf55bbcca,Fix intermittent failure of TestDoubleValuesSourceRescorer (#14793),Chris Hegarty,1,1,1,False,61,0,17,1,15,,,,0
9238ca74a12f65aeafc5e0d136a097a294c72207,"Allow turning off gradle/groovy script spotless pass using 'lucene.spotlessGradleScripts' build option (#14791)

* Allow turning off gradle/groovy script spotless pass using 'lucene.spotlessGradleScripts' build option. Fixes #14789

* Add this option to the build control group.",Dawid Weiss,45,11,3,False,1034,0,22,3,2,0.0,1.0,1.0,0
dc8c3b5e0a8d2bc2c86c0aa8d00f9c258ce5a4a7,"python: add autofix hint if linter fails (#14799)

if the linter fails, often many of the problems can be safely autofixed.
That's because many of the rules are opinionated / conventional /
cosmetic and can be annoying to deal with manually.",Robert Muir,1,1,1,False,3881,0,19,1,0,,,,0
f3053149a412bee42f63c2a03753ac84ac2711ac,"Fix assemble source release (#14800)

* Remove refs to the removed option: validation.git.failOnModified.

* Fix regression in assembleSourceTgz #14796

* Use allOptions in gradle upgrade workflow. Remove references to testOpts.

* Correct reference typo in jarInfoTasks.

* mustRunAfter doesn't include a subgraph of dependencies of a task, have to list them explicitly.

* Tidy.",Dawid Weiss,65,12,9,False,1035,1,10,7,100,0.0,1.0,1.0,0
35f9ca26b0303d8e9d6040eea5951d8fdf1f1fc1,"Correct python release scripts for the new location of base version (#14798)

* Correct python release scripts for the new location of base version #14786

* Apply reformat.

* Remove test line.

* Revert back to plain regexp.

* Add build-options.properties to top-level files. Correct the code looking for expected strings in the manifest; jdk 24 doesn't have a not after the java.version property.

* Autoformat actually broke the linter here (types). Corrected.",Dawid Weiss,26,13,5,False,1036,1,11,2,390,0.06666666666666667,0.06666666666666667,0.06666666666666667,0
37dce49a2de1eb40a603f733ddec9fbabc2745e8,"Use project version eagerly, it's constant and set early. #14779",Dawid Weiss,3,4,1,False,1037,1,11,1,0,,,,0
fd5ba47cb24116a21d302786b1838e3bbcaa839e,"Adjust base knn format assert assertOffHeapByteSize (#14797)

* Disable HNSW connectedComponents (#14214)

* Adjusting assertOffHeapByteSize method to allow sub-class override",Benjamin Trent,1,1,1,False,129,1,6,1,238,,,,0
72a655c69f15221f215a757c02d7729b75f72b9f,Add a DoubleValuesSource for scoring full precision vector similarity (#14708),Vigya Sharma,368,19,5,False,19,1,15,3,176,0.2755102040816326,0.22959183673469388,1.0,0
dd84e6a76238922d24476a8639e6fedfce30e551,"deps(java): bump org.owasp.dependencycheck from 12.1.2 to 12.1.3 (#14805)

Bumps org.owasp.dependencycheck from 12.1.2 to 12.1.3.

---
updated-dependencies:
- dependency-name: org.owasp.dependencycheck
  dependency-version: 12.1.3
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],1,1,1,False,50,2,8,1,0,,,,0
36eaacd3f8b0c8bcaffa4358f364e0acd0a63184,Add a linter flag to suppress warning about incubating vector module. (#14802),Dawid Weiss,11,3,1,False,1038,2,8,1,0,,,,0
a6c60e5fae4b7db48cfb5b8d5f3b123ec2da5e9d,"Remove all security manager and java security references (#14801)

* Remove all security manager and java security references, these are noops in JDK24+.",Dawid Weiss,71,374,17,False,1039,2,8,11,701,0.5743243243243243,0.14864864864864866,0.04054054054054054,0
a7704f5242d6cc36b32d5293d76ae9b4c01f5c82,Convert more PriorityQueues to use Comparator (#14761),Simon Cooper,273,402,30,False,12,2,7,21,1902,0.22580645161290322,1.0,0.0,0
c7ac4d7902ae920282e05345880eb85626ff76b4,"Make `pack` methods public for `BigIntegerPoint` and `HalfFloatPoint` (#14784)

Signed-off-by: Prudhvi Godithi <pgodithi@amazon.com>",Prudhvi Godithi,4,2,3,False,1,2,5,2,70,,,,0
e61ff556e231d7d7d27220f15c8431eb20e7cfac,Add support for running ast-grep rules (#14808),Dawid Weiss,108,2,8,False,1040,2,22,8,6,0.0,0.0,1.0,0
51b3a5baa73e7cffb344108f3c5be3535001ea5c,detect and ban wildcard imports in Java (#14804),Dawid Weiss,645,110,100,False,1041,2,22,69,4414,,,,0
c78170234facd32c42516ae9d80041a9d3c0fba7,Correct rat source patterns to include build-infra sources. (#14809),Dawid Weiss,86,6,6,False,1042,2,23,4,23,,,,0
5e860e172ead8fb5ba7d1341e4d294a65ccca7aa,"error-prone: replace ComparingThisWithNull with ast-grep rule (#14810)

This is just an example of a dead-simple check to cross off the list.

organize the error-prone rules into an errorprone.yml file with matching
linter IDs.",Robert Muir,57,24,5,False,3882,3,5,3,0,,,,0
c8041011d6b39e2440d1ac2ef4faafeba4a42839,Fix 'private' method declared 'final' in PriorityQueue. (#14815),zhouhui,2,2,1,False,24,3,18,1,45,,,,0
2c5eb864850fd333346ae150eb6a7be9c214ebaf,"error-prone: implement BanClassLoader with forbidden-apis instead (#14811)

This rule is attempting to ban dangerous usages of ClassLoader which
could be security hazard (IMO a good idea). forbidden APIs is a good
tool for banning, just like we use forbidden-apis to ban JNDI and other
things.",Robert Muir,11,2,4,False,3883,3,7,4,128,,,,0
736aad02262b01c40ce370207d75950ba29c0473,".editorconfig (#14740)

Complementary to Spotless/tidy.  Helps us adhere to formatting standards earlier in the development process.",David Smiley,633,9,2,False,375,3,9,2,0,,,,0
7c59e257e74795b863af0586206a857550fe1375,"Remove unused delGen() method from FieldTermIterator (#14807)

This was used in the past to correctly order terms in MergedPrefixCodedTermsIterator,
but that class was removed long ago so the method is no longer needed.",Alan Woodward,3,25,3,False,506,3,15,1,126,0.0,1.0,0.0,0
dcc6e06dde8355edfd412179cfd019aed9aec9e2,Expose search strategy in KNN query (#14816),Tommaso Teofili,13,0,3,False,172,3,17,3,196,1.0,1.0,1.0,0
774f7454ecc721b29360dcbf313e4dfdb52b7982,"fix syntax error in .editorconfig

comments go on their own lines: https://editorconfig.org/#file-format-details",Robert Muir,2,1,1,False,3884,3,14,1,0,,,,0
847e75d1a9afd8c9aa0b4be36b9eb8f3ec326935,"fix incorrect python line length due to deletion of dev-tools file

Otherwise it is inconsistent with ruff formatter and causes chaos",Robert Muir,4,0,1,False,3885,3,14,1,0,,,,0
3a57b73b6dca766e74c25818c80ca74432dfb8fb,"build: replace invalidJavaOnlyPatterns source-patterns with ast-grep (#14812)

The validation.source-patterns.gradle is intimidating, there's a lot
going on here. Many of the rules are doing regex matches, which is
tricky to maintain and can't give good error messages, autofixes in IDE,
relevant explanations/URLs, etc.

Start with the 'invalidJavaOnlyPatterns' because it is one of many
special cases, and better to just implement as ast-grep java rules.",Robert Muir,38,14,3,False,3886,3,15,3,0,,,,0
922ecaa17f61da3e37d0276fa9c9a5841f3d14ee,"Add a Faiss KNNVectorsFormat (Codec component) for KNN searches (#14178)

Faiss is Meta's open source library for approximate KNN search.  It implements multiple algorithms and
quantization choices.  This change simply wraps its C API into an experimental KnnVectorsFormat using
Java's Foreign Function & Memory (FFM)  API.  This means you can make a custom Lucene Codec which
uses this for KNN indexing and searching.

Note that this is native (C) code, so it's possible it has bugs that trigger SIGSEGV and then the OS
rapidly tears down the JVM, or a subtle/slow memory leak outside of the JVM's heap visibility.

This new format is experimental, might have exciting bugs, and has no promise of backwards compatibility.
PRs welcome!

Co-authored-by: Kaival Parikh <kaivalp2000@gmail.com>",Kaival Parikh,1375,0,11,False,14,4,6,7,108,0.43782837127845886,0.6882661996497373,0.542907180385289,0
53acee98589bf8180d68eb30ec75acbe3e59ba9f,"style: fix sources to conform to .editorconfig (basic fixes only) (#14820)

Rather than have editors introduce these changes incrementally in unrelated PRs over time, fix them
in one commit which may be added to .git-blame-ignore-revs as a followup commit.

Steps performed:
1. comment out indentation and line-length settings from .editorconfig (fixes are not ""basic"")
2. ran eclint -fix
3. ran gradlew regenerate

Relates: #14819

* style: fix gradle to write newlines for its checksums

Please note: the ugly formatting in the gradle code change is a consequence of the editorconfig
max-line-length set, don't shoot the messenger.

* fix more issues after working past some showstopper encoding issues

wrongly encoded files were causing eclint -fix to crap out early

* fix .bat configuration to use CRLF, rename .cmd which is actually a .sh

* disable .editorconfig for some generated files which have problems

* fix wrong line endings with dos2unix

* add license to what looks like a mike-script",Robert Muir,17791,17786,323,False,3887,4,7,110,1143,,,,0
fc14841345fec0cc652bf48dabb511ec3f545ee8,"add #14820 to .git-blame-ignore-revs

This change is cosmetic only and need not confuse history",Robert Muir,2,0,1,False,3888,4,7,1,0,,,,0
7a26ff1909faf0685fae3ee91382d474a821d844,"Make spotless gradle formatting an opt-in rather than default. (#14821)

* Make spotless gradle formatting an opt-in rather than default.

* Run a weekly groovy/gradle formatting compliance check.",Dawid Weiss,42,6,4,False,1043,4,14,4,5,0.0,1.0,1.0,0
65a14bb9d1458feac950237f3da31fdcd4f26bb8,"style: disable max-line-length in editorconfig (#14822)

This is set for all files and causes issues where editors will wrap
inconsistently with the formatter. It will happen even with java code:
because spotless ignores this restriction for comments, as an example.

Best to leave such settings to tools like spotless which are AST-aware.

Relates: #14819",Robert Muir,0,6,1,False,3889,4,10,1,0,,,,0
2ee803067f5f50c17b86bae7f46dc61f9337884d,DOAP changes for release 9.12.2,ChrisHegarty,7,0,1,False,46,4,17,1,0,,,,0
80c3007a5e92753f632a60983072cf8001986f3e,DOAP changes for release 10.2.2,ChrisHegarty,7,0,1,False,47,4,21,1,0,,,,0
b10ad35c336b186b191ea6f41165156676166e6c,Add bugfix version 10.2.2,ChrisHegarty,6,0,1,False,48,4,22,1,45,,,,0
32f9f902330f92d83b1ccc910bedd34c8b3c1634,Add back-compat indices for 10.2.2,ChrisHegarty,1,0,5,False,49,4,22,1,0,,,,0
d9a3beff47b7c656d57da6f43d36a9cfa6fab787,"build: fix incorrect gradle dependency (#14826)

applyAstGrep doesn't run in CI, because it is set to depend on ""tidy""
instead of ""check""",Robert Muir,1,6,2,False,3890,5,1,2,50,1.0,0.0,0.0,0
73c0fc1895e709ad855d88bc6de1f95080ae8c17,"[Build] Fix deprecation warning about automatic loading of test framework (#14828)

This fixes deprecation warning ""The automatic loading of test framework implementation dependencies has been deprecated.""
Gradle test tasks relies on having the test framework on its classpath as the TestWorker
has dependencies on this.

In the existing setup we had only module classpaths declared in a jvm arg provider which is
not taken into account by Gradle when setting up the test worker jvm.",Rene Groeschke,23,1,1,False,4,5,21,1,0,,,,0
b009c6231b39d1a90a259580e91f3ff09133009c,"docs: fix invalid html (#14818)

These html files (whether manually or automatically generated) have inconsistent usage of 'gt' and
'amp' html entities: sometimes they do it, sometimes they neglect to use it.

Add basic syntax check for simple filetypes like this where no better one is in place.",Robert Muir,138,33,5,False,3891,5,17,4,5,0.0,1.0,1.0,0
5ce99966b0bd71ab25c8526f944005ea1906b84d,Add unsupported 9.12.2 indexes so that release smoke tester doesn't complain.,Dawid Weiss,0,0,4,False,1044,6,9,1,0,,,,0
541521d97b53db1ca71c01bef4bac8d704da96ec,Removed -XX:ActiveProcessorCount=1 from template.gradle.properties. #14829,Dawid Weiss,1,1,1,False,1045,6,9,1,0,,,,0
78de309a03cf06fc75e3dd3712c4d9850a4c1dd7,Removed comment hint about active processor count too #14829.,Dawid Weiss,1,1,1,False,1046,6,9,1,0,,,,0
13904b512338752ce75c66fb788e86419e2d98ab,Custom google java format tasks to replace spotless (#14824),Dawid Weiss,696,208,30,False,1047,6,10,13,395,0.4032258064516129,0.5725806451612904,0.8548387096774194,0
af429964ebac6b8aca4ea27b79777fd8e6857e05,"build: add eclint to verify editorconfig in CI (#14825)

You generally shouldn't need the check, as your editor should follow the
editorconfig and not introduce the errors checked-for here.

But it helps maintain the .editorconfig itself and ensure that files
in the repository actually match whatever is configured there.

If you want to enable the check locally for debugging:
```
GOBIN=${HOME}/.local/bin go install gitlab.com/greut/eclint/cmd/eclint@latest
echo ""lucene.tool.eclint=eclint"" >> ~/.gradle/gradle.properties
```

The eclint action is not used, as it is not on the apache approved list.
Getting the 3MB binary in CI takes 2s (cached) and 9s (uncached, using
setup-go).

The check itself runs fast:
```
real	0m3.647s
user	0m6.702s
sys	0m0.474s
```",Robert Muir,121,2,5,False,3892,6,8,5,5,0.0,1.0,1.0,0
95d019bd881a7a1908a16d3da1eaeb2ab71bafba,"style: fix indents inconsistent with editorconfig and validate in CI (#14832)

editorconfig indents were set across the board for all files, but
nothing was done with existing files. For example, yaml was set to have
a 2-space indent, yet it is the wild-west out there: 1-space indents,
3-space indents, you name it.

* Validate any indent settings specified in editorconfig
* Fix all existing violations (html, xml, etc were especially painful)
* Disable indent settings where it isn't appropriate or reasonable (e.g.
  .txt files)",Robert Muir,3221,3213,129,False,3893,6,16,77,2330,0.0,0.0,1.0,0
196b1511000672675d9f9ed8b655b8518384657d,add editorconfig indent fixes to .git-blame-ignore-revs,Robert Muir,2,0,1,False,3894,6,16,1,0,,,,0
c0e612fd29f273fc7687315440dd85228f4d7bfa,"build: replace six simple error prone checks (#14831)

Error-prone has many checks, but the tool doesn't scale well with
respect to many checks: replace six (arbitrary) easy ones.

ast-grep:
* https://errorprone.info/bugpattern/SubstringOfZero
* https://errorprone.info/bugpattern/JUnit4ClassAnnotationNonStatic
* https://errorprone.info/bugpattern/JUnit4EmptyMethods
* https://errorprone.info/bugpattern/PackageInfo
* https://errorprone.info/bugpattern/IncorrectMainMethod

forbidden-apis:
* https://errorprone.info/bugpattern/ICCProfileGetInstance",Robert Muir,220,10,5,False,3895,0,6,5,9,1.0,1.0,1.0,0
685049ffb68bba12efba18137ee8db05aa2604b8,"Sometimes use `FixedBitSet` when doing HNSW searches (#14836)

For smaller graphs, the overhead cost of a SparseFixedBitSet shows up in the performance metrics.

This adjusts the bitset creation logic to be more similar to how we utilize [Sparse]FixedBitSet elsewhere.

The expectedVisitedNodes is both empirical and intuitive. This could possibly be refined given the number of connections within the graph, but I think this is ""good enough"" for now.",Benjamin Trent,32,2,3,False,130,0,12,3,134,1.0,1.0,1.0,0
9936b20153bc1edf3eba90d8d82a1aa6bf4a433c,"Update the IOContext rather than the ReadAdvice on IndexInput (#14702)

This ensures the IOContext is set on IndexInput for merges, rather than the raw ReadAdvice. This is because ReadAdvice should be an internal implementation detail of MMapDirectory, not part of IndexInput API.",Simon Cooper,59,78,10,False,13,1,16,7,578,1.0,0.0,0.0,0
99b10c85c4beeb43eefd628f35a6243f3a374b8a,"ci: enable gh annotations with ast-grep (#14840)

Error is still printed to console, but in a special structured format
recognized by actions to highlight and annotate the problem in your PR.

When clicking the build failure, annotations can be seen at the very top
of action link (no need to look at logs). Github does highlight the
failures in red in the logs as well.

You can see the problems annotated inline in the sources, when reviewing
the changes.",Robert Muir,8,1,1,False,3896,2,0,1,7,0.0,0.0,1.0,0
823718f3669eec405ae762dea3d4fd39dcd8d8e8,"deps(java): bump com.google.googlejavaformat:google-java-format (#14842)

Bumps [com.google.googlejavaformat:google-java-format](https://github.com/google/google-java-format) from 1.23.0 to 1.27.0.
- [Release notes](https://github.com/google/google-java-format/releases)
- [Commits](https://github.com/google/google-java-format/compare/v1.23.0...v1.27.0)

---
updated-dependencies:
- dependency-name: com.google.googlejavaformat:google-java-format
  dependency-version: 1.27.0
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],1,1,1,False,51,2,9,1,0,,,,0
